17.65	53.00	13.00	-70.65
20.24	72.00	19.00	-92.24
24.09	107.00	35.00	-131.09
19.65	-117.00	-224.00	97.35
17.31	-60.00	57.00	42.69
14.82	-71.00	-11.00	56.18
11.12	-100.00	-29.00	88.88
6.41	-124.00	-24.00	117.59
10.48	107.00	231.00	-117.48
12.58	54.00	-53.00	-66.58
15.65	83.00	29.00	-98.65
19.69	112.00	29.00	-131.69
16.30	-89.00	-201.00	72.70
15.13	-31.00	58.00	15.87
14.15	-28.00	3.00	13.85
12.64	-43.00	-15.00	30.36
10.83	-49.00	-6.00	38.17
8.85	-55.00	-6.00	46.15
6.61	-64.00	-9.00	57.39
3.99	-77.00	-13.00	73.01
0.57	-95.00	-18.00	94.43
-3.82	-122.00	-27.00	125.82
0.19	103.00	225.00	-103.19
1.90	45.00	-58.00	-46.90
4.17	63.00	18.00	-67.17
7.53	96.00	33.00	-103.53
11.49	113.00	17.00	-124.49
7.99	-92.00	-205.00	84.01
6.51	-40.00	52.00	33.49
4.97	-44.00	-4.00	39.03
2.59	-68.00	-24.00	65.41
-0.47	-85.00	-17.00	85.47
-4.46	-108.00	-23.00	112.46
-0.43	109.00	217.00	-108.57
2.49	75.00	-34.00	-77.49
5.99	97.00	22.00	-102.99
10.49	125.00	28.00	-135.49
7.52	-78.00	-203.00	70.48
6.82	-19.00	59.00	12.18
6.33	-14.00	5.00	7.67
5.50	-26.00	-12.00	20.50
4.42	-30.00	-4.00	25.58
3.37	-30.00	0.00	26.63
2.31	-31.00	-1.00	28.69
1.16	-33.00	-2.00	31.84
-0.17	-39.00	-6.00	39.17
-1.93	-49.00	-10.00	50.93
-4.23	-62.00	-13.00	66.23
-7.07	-79.00	-17.00	86.07
-10.88	-103.00	-24.00	113.88
-6.44	111.00	214.00	-104.56
-3.40	78.00	-33.00	-74.60
0.30	100.00	22.00	-100.30
4.87	127.00	27.00	-131.87
1.91	-80.00	-207.00	78.09
1.10	-22.00	58.00	20.90
0.40	-20.00	2.00	19.60
-0.82	-37.00	-17.00	37.82
-2.64	-49.00	-12.00	51.64
-4.80	-60.00	-11.00	64.80
-7.61	-76.00	-16.00	83.61
-11.27	-99.00	-23.00	110.27
-6.63	119.00	218.00	-112.37
-3.25	89.00	-30.00	-85.75
-7.72	-121.00	-210.00	128.72
-12.28	-114.00	7.00	126.28
-16.88	-121.00	-7.00	137.88
-15.28	41.00	162.00	-25.72
-16.39	-30.00	-71.00	46.39
-18.58	-59.00	-29.00	77.58
-21.58	-79.00	-20.00	100.58
-25.91	-111.00	-32.00	136.91
-21.55	109.00	220.00	-87.45
-19.79	45.00	-64.00	-25.21
-17.70	55.00	10.00	-37.30
-14.96	74.00	19.00	-59.04
-11.98	83.00	9.00	-71.02
-8.51	99.00	16.00	-90.49
-4.55	110.00	11.00	-105.45
-8.43	-102.00	-212.00	110.43
-10.75	-58.00	44.00	68.75
-13.67	-79.00	-21.00	92.67
-18.15	-121.00	-42.00	139.15
-14.23	98.00	219.00	-83.77
-12.86	36.00	-62.00	-23.14
-11.19	44.00	8.00	-32.81
-9.05	61.00	17.00	-51.95
-6.75	64.00	3.00	-57.25
-4.33	71.00	7.00	-66.67
-1.29	87.00	16.00	-85.71
-5.65	-121.00	-208.00	126.65
-10.57	-123.00	-2.00	133.57
-6.55	103.00	226.00	-96.45
-5.14	38.00	-65.00	-32.86
-3.34	50.00	12.00	-46.66
-0.71	73.00	23.00	-72.29
2.53	90.00	17.00	-92.53
-1.50	-115.00	-205.00	116.50
-6.18	-117.00	-2.00	123.18
-10.78	-121.00	-4.00	131.78
-8.69	55.00	176.00	-46.31
-9.08	-11.00	-66.00	20.08
-10.01	-25.00	-14.00	35.01
-10.96	-25.00	0.00	35.96
-12.07	-31.00	-6.00	43.07
-13.63	-42.00	-11.00	55.63
-15.85	-60.00	-18.00	75.85
-19.00	-83.00	-23.00	102.00
-23.45	-117.00	-34.00	140.45
-19.33	103.00	220.00	-83.67
-17.85	38.00	-65.00	-20.15
-16.14	45.00	7.00	-28.86
-13.98	60.00	15.00	-46.02
-11.74	62.00	2.00	-50.26
-9.44	64.00	2.00	-54.56
-6.89	73.00	9.00	-66.11
-3.89	88.00	15.00	-84.11
-8.29	-122.00	-210.00	130.29
-13.16	-125.00	-3.00	138.16
-9.30	99.00	224.00	-89.70
-8.00	35.00	-64.00	-27.00
-6.41	43.00	8.00	-36.59
-4.28	61.00	18.00	-56.72
-1.83	70.00	9.00	-68.17
1.03	84.00	14.00	-85.03
4.84	109.00	25.00	-113.84
0.25	-124.00	-233.00	123.75
-2.90	-81.00	43.00	83.90
-6.86	-110.00	-29.00	116.86
-2.61	109.00	219.00	-106.39
-0.56	54.00	-55.00	-53.44
2.14	73.00	19.00	-75.14
5.95	109.00	36.00	-114.95
1.33	-125.00	-234.00	123.67
-1.87	-82.00	43.00	83.87
-5.75	-111.00	-29.00	116.75
-1.54	108.00	219.00	-106.46
0.56	54.00	-54.00	-54.56
3.08	72.00	18.00	-75.08
6.86	108.00	36.00	-114.86
2.20	-126.00	-234.00	123.80
-1.00	-82.00	44.00	83.00
-5.06	-113.00	-31.00	118.06
-0.93	106.00	219.00	-105.07
1.01	51.00	-55.00	-52.01
3.49	71.00	20.00	-74.49
7.20	106.00	35.00	-113.20
11.87	126.00	20.00	-137.87
8.83	-80.00	-206.00	71.17
8.05	-21.00	59.00	12.95
7.45	-17.00	4.00	9.55
6.56	-28.00	-11.00	21.44
5.48	-30.00	-2.00	24.52
4.39	-31.00	-1.00	26.61
3.31	-31.00	0.00	27.69
2.25	-31.00	0.00	28.75
1.17	-32.00	-1.00	30.83
-0.06	-36.00	-4.00	36.06
-1.64	-44.00	-8.00	45.64
-3.55	-53.00	-9.00	56.55
-5.90	-67.00	-14.00	72.90
-9.04	-85.00	-18.00	94.04
-13.11	-110.00	-25.00	123.11
-17.83	-121.00	-11.00	138.83
-15.75	52.00	173.00	-36.25
-16.32	-15.00	-67.00	31.32
-17.54	-33.00	-18.00	50.54
-19.10	-41.00	-8.00	60.10
-21.28	-59.00	-18.00	80.28
-24.51	-85.00	-26.00	109.51
-29.23	-121.00	-36.00	150.23
-25.43	95.00	216.00	-69.57
-24.21	32.00	-63.00	-7.79
-23.13	31.00	-1.00	-7.87
-21.73	39.00	8.00	-17.27
-20.32	39.00	0.00	-18.68
-18.92	39.00	0.00	-20.08
-17.51	39.00	0.00	-21.49
-16.15	39.00	0.00	-22.85
-14.78	39.00	0.00	-24.22
-13.38	39.00	0.00	-25.62
-11.98	39.00	0.00	-27.02
-10.57	39.00	0.00	-28.43
-9.17	39.00	0.00	-29.83
-7.84	39.00	0.00	-31.16
-6.52	39.00	0.00	-32.48
-5.15	39.00	0.00	-33.85
-3.79	39.00	0.00	-35.21
-2.46	39.00	0.00	-36.54
-1.09	39.00	0.00	-37.91
0.23	39.00	0.00	-39.23
1.63	41.00	2.00	-42.63
3.05	42.00	1.00	-45.05
4.62	46.00	4.00	-50.62
6.42	53.00	7.00	-59.42
8.53	64.00	11.00	-72.53
11.47	84.00	20.00	-95.47
7.12	-121.00	-205.00	113.88
2.63	-115.00	6.00	112.37
6.70	113.00	228.00	-119.70
9.70	79.00	-34.00	-88.70
13.59	108.00	29.00	-121.59
9.48	-111.00	-219.00	101.52
7.06	-62.00	49.00	54.94
4.37	-77.00	-15.00	72.63
0.44	-109.00	-32.00	108.56
4.48	109.00	218.00	-113.48
7.56	81.00	-28.00	-88.56
11.41	107.00	26.00	-118.41
7.04	-115.00	-222.00	107.96
4.42	-67.00	48.00	62.58
1.53	-85.00	-18.00	83.47
-2.82	-121.00	-36.00	123.82
1.27	105.00	226.00	-106.27
3.17	50.00	-55.00	-53.17
5.69	70.00	20.00	-75.69
9.30	106.00	36.00	-115.30
4.60	-127.00	-233.00	122.40
1.32	-84.00	43.00	82.68
-2.56	-111.00	-27.00	113.56
1.65	108.00	219.00	-109.65
3.74	55.00	-53.00	-58.74
6.48	76.00	21.00	-82.48
2.24	-121.00	-197.00	118.76
-2.36	-121.00	0.00	123.36
-6.87	-122.00	-1.00	128.87
-4.93	51.00	173.00	-46.07
-5.44	-14.00	-65.00	19.44
-6.44	-27.00	-13.00	33.44
-7.44	-27.00	0.00	34.44
-8.56	-32.00	-5.00	40.56
-9.96	-40.00	-8.00	49.96
-11.85	-54.00	-14.00	65.85
-14.66	-74.00	-20.00	88.66
-18.42	-99.00	-25.00	117.42
-13.93	115.00	214.00	-101.07
-10.73	80.00	-35.00	-69.27
-6.90	101.00	21.00	-94.10
-2.27	125.00	24.00	-122.73
-5.33	-85.00	-210.00	90.33
-6.66	-35.00	50.00	41.66
-8.25	-44.00	-9.00	52.25
-10.87	-73.00	-29.00	83.87
-14.64	-99.00	-26.00	113.64
-9.92	121.00	220.00	-111.08
-6.50	90.00	-31.00	-83.50
-10.97	-121.00	-211.00	131.97
-15.61	-113.00	8.00	128.61
-20.08	-121.00	-8.00	141.08
-18.52	40.00	161.00	-21.48
-19.66	-30.00	-70.00	49.66
-21.98	-61.00	-31.00	82.98
-24.98	-81.00	-20.00	105.98
-29.46	-115.00	-34.00	144.46
-25.34	103.00	218.00	-77.66
-23.94	36.00	-67.00	-12.06
-22.42	40.00	4.00	-17.58
-20.60	52.00	12.00	-31.40
-18.73	52.00	0.00	-33.27
-16.82	53.00	1.00	-36.18
-14.91	53.00	0.00	-38.09
-13.00	53.00	0.00	-40.00
-11.06	54.00	1.00	-42.94
-9.19	55.00	1.00	-45.81
-7.16	58.00	3.00	-50.84
-4.92	64.00	6.00	-59.08
-2.29	75.00	11.00	-72.71
1.16	96.00	21.00	-97.16
5.01	110.00	14.00	-115.01
1.41	-100.00	-210.00	98.59
-0.64	-54.00	46.00	54.64
-2.99	-67.00	-13.00	69.99
-6.65	-99.00	-32.00	105.65
-2.01	122.00	221.00	-119.99
1.69	95.00	-27.00	-96.69
5.62	109.00	14.00	-114.62
2.03	-97.00	-206.00	94.97
0.23	-50.00	47.00	49.77
-1.91	-61.00	-11.00	62.91
-5.27	-91.00	-30.00	96.27
-9.52	-118.00	-27.00	127.52
-5.31	108.00	226.00	-102.69
-3.56	45.00	-63.00	-41.44
-1.30	61.00	16.00	-59.70
1.96	93.00	32.00	-94.96
-2.28	-121.00	-214.00	123.28
-6.88	-115.00	6.00	121.88
-11.23	-121.00	-6.00	132.23
-9.17	53.00	174.00	-43.83
-9.61	-12.00	-65.00	21.61
-10.54	-25.00	-13.00	35.54
-11.49	-25.00	0.00	36.49
-12.57	-31.00	-6.00	43.57
-14.16	-44.00	-13.00	58.16
-16.51	-62.00	-18.00	78.51
-19.78	-86.00	-24.00	105.78
-24.46	-120.00	-34.00	144.46
-20.62	96.00	216.00	-75.38
-19.44	31.00	-65.00	-11.56
-18.30	30.00	-1.00	-11.70
-16.90	40.00	10.00	-23.10
-15.46	39.00	-1.00	-23.54
-13.98	40.00	1.00	-26.02
-12.54	40.00	0.00	-27.46
-11.10	40.00	0.00	-28.90
-9.70	40.00	0.00	-30.30
-8.30	40.00	0.00	-31.70
-6.94	40.00	0.00	-33.06
-5.54	40.00	0.00	-34.46
-4.10	41.00	1.00	-36.90
-2.71	41.00	0.00	-38.29
-1.27	41.00	0.00	-39.73
